subjectId,assignmentId,hitId,turkSubmitTo,timestamp,completionCode
HRV_0266,3C44YUNSI2ZFC5RTSMZNYOJQ97PPDS,3I7KR83SNANZB4J2DCKBRRIDUU2K9O,https://www.mturk.com,2022-11-30 19:34:36,ibH6kBdYxqpFGXjD
HRV_0267,33TIN5LC05KXIT6D7TQ4PJTCMR1Y92,33QQ60S6ASSVI6017U5K43QITH6U0J,https://www.mturk.com,2022-11-30 19:36:01,YoRAVfYi1PpUDe8z
HRV_0268,3L70J4KAZHW8P1LR33HQ8TUVALEDAP,3RTFSSG7T8GL76ESRN64KB33HVSWLT,https://www.mturk.com,2022-11-30 19:38:43,xWeWr1h6ycCqe2nz
HRV_0269,3C44YUNSI2ZFC5RTSMZNYOJQ97PPDS,3I7KR83SNANZB4J2DCKBRRIDUU2K9O,https://www.mturk.com,2022-11-30 19:40:58,kKgPjOO3NFZn6oCq
HRV_0270,3STRJBFXOX1LI3QA1KUU7BFDIJWKTU,3A3KKYU7P3R5DOWDRZ7JKOISH0IWMV,https://www.mturk.com,2022-11-30 19:41:41,K9yrIeFEsYkGGFTF
HRV_0271,3GA6AFUKOPYPHWR8GKL6C6VNW4T3H8,3OWZNK3RYLZ2EG3FMH9YNRJXQFQU23,https://www.mturk.com,2022-11-30 19:42:47,HmaYqUw2WSxMYd9u
HRV_0272,3R3YRB5GRGDU63WDPY7FITYJWL9AUW,341YLJU21I9X5P8FS0KK4OVMWK3I2J,https://www.mturk.com,2022-11-30 19:45:13,kkdNx1BGdd4ot8IB
HRV_0273,3W2LOLRXLCP82ODIXVPZ7WEVUYZKRH,3KA7IJSNW6FJAOVFOO3FEEZ2C4BPB4,https://www.mturk.com,2022-11-30 19:45:18,b853mk8gM9W2ExA8
HRV_0274,338JKRMM279P1HQTPZ0GZE9T2D7AHV,3DZKABX2ZIFFPDKHO089VQU2GDCCVJ,https://www.mturk.com,2022-11-30 19:46:00,TnRc1CY3vlEm5fQD
HRV_0275,3VAR3R6G1QBLAAJ1WEBSNW0ZOBKO8S,3MA5N0ATTCLAN0WA6NU35BQOSVNWKQ,https://www.mturk.com,2022-11-30 19:54:04,p9R8zR5WFQRn0QsG
HRV_0276,3TPZPLC3M1MHUDPWZXTBLFXEIUP3PX,32CAVSKPCEZVPVLJ3D9KI89SY9CU1M,https://www.mturk.com,2022-11-30 19:56:08,qYvBlp7tMXRjuyt1
HRV_0277,31UV0MXWNRMSR6PW0LRKRFUMACL5ID,3X52SWXE0XFS42KMEAD5HSDGNMECWT,https://www.mturk.com,2022-11-30 20:01:38,rjf5NjJveFkE6qL8
HRV_0278,3JAOYWH7VJEDIUZEOE1EVBRGDCY9LM,374UMBUHN5Z0CLGSJ58UU86HJSWCT3,https://www.mturk.com,2022-11-30 20:04:12,4YgmqS6YNlEew24J
HRV_0279,3CFJTT4SXU07EA3FOE6HPZ8I1IG7IU,3B9J25CZ25NZXL3DU534K3AVH9ICSE,https://www.mturk.com,2022-11-30 20:08:36,ZOn4YTiuISiOCuYP
HRV_0280,34V1S5K3GTBVZ9W71AVC6S9JNIP69T,3DZKABX2ZIFFPDKHO089VQU2GDCCVJ,https://www.mturk.com,2022-11-30 20:11:04,e1qTCigw4sg4lWXc
HRV_0281,354P56DE9LDW8O6BTQ0VT1E5AGL7SP,33NKDW9FFXS7T2PCOF9RJBRNWOKCXM,https://www.mturk.com,2022-11-30 20:12:31,eNTVYIXdUItUg3aT
HRV_0282,31UV0MXWNRMSR6PW0LRKRFUMACL5ID,3X52SWXE0XFS42KMEAD5HSDGNMECWT,https://www.mturk.com,2022-11-30 20:16:16,ZR0qkb0UruJUJ3Et
HRV_0283,3H8DHMCCWALE1EUDFUUF27XRFYNDKL,3P7RGTLO6ENDGNT75IYBNMTX0CKKA3,https://www.mturk.com,2022-11-30 20:16:30,4RvNjbocfms3Rq59
HRV_0284,3LRLIPTPERJG37R1VK3DC6PLUUBAKZ,3PEG1BH7AE1IZXYZBWY7IXD3IU5KBY,https://www.mturk.com,2022-11-30 20:17:27,u2DALrzz78UMrPRu
HRV_0285,3FQ5JJ512MYNNQLQ4O8IYC9LT1AKNT,33NKDW9FFXS7T2PCOF9RJBRNWOKCXM,https://www.mturk.com,2022-11-30 20:17:39,fEb6C8fQV44hRTHq
HRV_0286,33TIN5LC05KXIT6D7TQ4PJTCMR1Y92,33QQ60S6ASSVI6017U5K43QITH6U0J,https://www.mturk.com,2022-11-30 20:19:28,mu2fR2WAOTYklLfr
HRV_0287,3OJSZ2ATDT6V2M80HUNN0Q4DWWA57I,3OQQD2WO8IGMQ74YW0YPNY0E2Y3I3U,https://www.mturk.com,2022-11-30 20:21:00,cCI4ZolodxG5SAIN
HRV_0288,3WETL7AQWUID137DFIKXN9SXRUO53D,3OQQD2WO8IGMQ74YW0YPNY0E2Y3I3U,https://www.mturk.com,2022-11-30 20:21:05,8zmrJzMIObLHmLCh
HRV_0289,3G2UL9A02EORLQ8EMDXSSWIDSRL760,3OQQD2WO8IGMQ74YW0YPNY0E2Y3I3U,https://www.mturk.com,2022-11-30 20:21:22,7EwelsPfDAOTdPHT
HRV_0290,3VHHR074H4R94BBL9H3UHF0AIMAL7M,3CKVGCS3PGFF3T8XIPAKP28U8KLS01,https://www.mturk.com,2022-11-30 20:21:42,Lj2ManK0rjKoAI2I
HRV_0291,32RIADZISTEZP1OSRS2OQPUVJES4SZ,341YLJU21I9X5P8FS0KK4OVMWK3I2J,https://www.mturk.com,2022-11-30 20:22:11,WXTHqFqbe7qRYRe4
HRV_0292,3J2UYBXQQMMD3F8U1ECJDH8QKDF60Z,32FESTC2NH0FCYVHJAY4Z4SJ263CUU,https://www.mturk.com,2022-11-30 20:23:10,G6es1BMup3rDR8qy
HRV_0293,3VFJCI1K409302HZ744K94M2NHHGR9,3I7KR83SNANZB4J2DCKBRRIDUU2K9O,https://www.mturk.com,2022-11-30 20:23:18,JjnD2DZzoNKzboHo
HRV_0294,3ZR9AIQJUCJZOS4GIQJ4GJOCONP04Q,3A3KKYU7P3R5DOWDRZ7JKOISH0IWMV,https://www.mturk.com,2022-11-30 20:23:41,QXMypHaBzrXeIpyW
HRV_0295,3KRVW3HTZOVFTRDYXW2KCJBV55CMSB,3LB1BGHFL26DFOHXFXQJRZY0MGETYS,https://www.mturk.com,2022-11-30 20:24:48,QJpTf9eEoituadAU
HRV_0296,32SCWG5HIIEGRWCEIZR9SI9YSM7P67,341YLJU21I9X5P8FS0KK4OVMWK3I2J,https://www.mturk.com,2022-11-30 20:24:48,2v6lPm5Ir5N0JOMh
HRV_0297,3JWH6J9I9TNMUNHWYBVPZ9QV670BNZ,374UMBUHN5Z0CLGSJ58UU86HJSWCT3,https://www.mturk.com,2022-11-30 20:26:50,vlviOQhbWYkRvsGn
HRV_0298,3VHHR074H4R94BBL9H3UHF0AIMA7L8,375VSR8FVWJ04ZEA7UN75R6K4PLRZ4,https://www.mturk.com,2022-11-30 20:27:15,Ik9YHYX7f1kJ1fPs
HRV_0299,3W92K5RLWVRXDC9WZSQ364KGIEH5VA,32CAVSKPCEZVPVLJ3D9KI89SY9CU1M,https://www.mturk.com,2022-11-30 20:29:21,qaswhPTAO7SiCpii
HRV_0300,36PW28KO406DH7ZRZYSAEBCGAXFAEF,3KA7IJSNW6FJAOVFOO3FEEZ2C4BPB4,https://www.mturk.com,2022-11-30 20:43:30,ikDOLVayDJrLi7vV
HRV_0301,3YHH42UU5CPVM0B1OIIL20QNA840L1,3PEG1BH7AE1IZXYZBWY7IXD3IU5KBY,https://www.mturk.com,2022-11-30 20:46:22,6llQnTBjDrJOWzC2
HRV_0302,3QHK8ZVMINSW6NEBMYFAMHM61C0BLX,3P7RGTLO6ENDGNT75IYBNMTX0CKKA3,https://www.mturk.com,2022-11-30 20:51:28,28OUiZD7HI9oAqLA
HRV_0303,3FPRZHYEPZHUZXMSL92AR7MW4IQ3VI,32CAVSKPCEZVPVLJ3D9KI89SY9CU1M,https://www.mturk.com,2022-11-30 20:57:53,3VD7l6yCPEG3KYcD
HRV_0304,3VW6495TLKACJUELF5IKO0M3V0MYYR,3BDORL6HKKNNW630FG3ZUT5ZV7ZCRQ,https://www.mturk.com,2022-11-30 20:58:09,QPnGlpPV0vvYm0UU
HRV_0305,3VBEN272ML9F1HHCMT4PZERY9KHGSG,3LB1BGHFL26DFOHXFXQJRZY0MGETYS,https://www.mturk.com,2022-11-30 21:02:28,UuBE3WBZv6HZYNbb
HRV_0306,3DEL4X4EL7VNJPOBA9WI5MFUTVDYX8,3BDORL6HKKNNW630FG3ZUT5ZV7ZCRQ,https://www.mturk.com,2022-11-30 21:06:43,NU3faY3VFmgZkkEY
HRV_0307,3VHHR074H4R94BBL9H3UHF0AIMA7L8,375VSR8FVWJ04ZEA7UN75R6K4PLRZ4,https://www.mturk.com,2022-11-30 21:11:23,DpJB42r4FoU0LZZ3
HRV_0308,36AHBNMV1SM9LJJUJ9V6BFC2DCHDYZ,3NFWQRSHVEO3ASEWQ7ZO3VCVQBGFG8,https://www.mturk.com,2022-11-30 21:16:39,Vud4HAnrFRDAonTK
HRV_0309,3YDTZAI2WYQZVHPYE9N4UO7MTEF14C,3B9J25CZ25NZXL3DU534K3AVH9ICSE,https://www.mturk.com,2022-11-30 21:21:50,XJQGAaNWxYMUlP4Z
HRV_0310,3QHK8ZVMINSW6NEBMYFAMHM61C0BLX,3P7RGTLO6ENDGNT75IYBNMTX0CKKA3,https://www.mturk.com,2022-11-30 21:29:58,GQnDIXjr51CVsjbJ
HRV_0311,3YDTZAI2WYQZVHPYE9N4UO7MTEF41F,3NFWQRSHVEO3ASEWQ7ZO3VCVQBGFG8,https://www.mturk.com,2022-11-30 21:33:32,xBt3djkfCOkyrDvK
HRV_0312,384PI804XTBIQD6R8RFMEM4I23US0R,3CKVGCS3PGFF3T8XIPAKP28U8KLS01,https://www.mturk.com,2022-11-30 21:38:14,Sbl3E8xnwrXBTKFf
HRV_0313,3RWE2M8QWIKLA0EM0VY0FSUCF340N3,3PEG1BH7AE1IZXYZBWY7IXD3IU5KBY,https://www.mturk.com,2022-11-30 21:56:13,jbaArpM6jfktzBod
HRV_0314,3CFJTT4SXU07EA3FOE6HPZ8I1IGI75,3XDSWAMB222NK5O021EZP3VUZLXCQP,https://www.mturk.com,2022-11-30 22:05:38,IqzhMiL0MISVryGS
HRV_0315,30X31N5D640ERQ490TCF3SGVBONSAX,375VSR8FVWJ04ZEA7UN75R6K4PLRZ4,https://www.mturk.com,2022-11-30 22:22:43,7gkhA06wY5g2o81a
HRV_0316,3FQ5JJ512MYNNQLQ4O8IYC9LT1AKNT,33NKDW9FFXS7T2PCOF9RJBRNWOKCXM,https://www.mturk.com,2022-11-30 22:23:18,uOO42jHsUHWIHAT2
HRV_0317,3907X2AHF1FS9VTDVXF625SMCGOP27,3MA5N0ATTCLAN0WA6NU35BQOSVNWKQ,https://www.mturk.com,2022-11-30 22:36:06,Id1jTqUhzQZ6ToqQ
HRV_0318,33TIN5LC05KXIT6D7TQ4PJTCMR1Y92,33QQ60S6ASSVI6017U5K43QITH6U0J,https://www.mturk.com,2022-11-30 22:41:00,3WzlnJ23OqC1lLab
HRV_0319,3RYC5T2D7439DFAYANU73D0UO84RPO,3B9J25CZ25NZXL3DU534K3AVH9ICSE,https://www.mturk.com,2022-11-30 22:53:03,Z88EUdGIy9chdvQK
HRV_0320,3RYC5T2D7439DFAYANU73D0UO84RPO,3B9J25CZ25NZXL3DU534K3AVH9ICSE,https://www.mturk.com,2022-11-30 23:44:55,RhJismnwIZbUuKMf
HRV_0321,3907X2AHF1FS9VTDVXF625SMCGOP27,3MA5N0ATTCLAN0WA6NU35BQOSVNWKQ,https://www.mturk.com,2022-11-30 23:59:43,LX46xoYhNZD0bPGk
HRV_0322,3NQL1CS15SIVF0JGAUV0H1I9DKWVYT,3OWZNK3RYLZ2EG3FMH9YNRJXQFQU23,https://www.mturk.com,2022-12-01 00:05:23,R8UejBZ24bvJz6fG
HRV_0323,3907X2AHF1FS9VTDVXF625SMCGOP27,3MA5N0ATTCLAN0WA6NU35BQOSVNWKQ,https://www.mturk.com,2022-12-01 00:24:04,mZDvWgIL9vIPP3UG
